miami,"11022,11043,11302,10821,17541"
miami,"11043,17541"
china,"19969,18434,19970,18436,19207,19976,19983,5655,19993,5658,19994,19997,20510,5667,20007,20008,20009,6186,15405,18735,14896,10289,18505,13386,20554,5709,19277,18767,6234,13406,18794,18795,19054,19315,20087,14204,20094,10626,10627,12163,18828,20113,18836,10140,20125,18852,10421,14262,18882,10180,5574,18888,20169,5581,6098,6100,18900,13275,14055,19946,5611,5615,9726,11007"
china,"19969,18434,19970,18436,19207,19976,19983,5655,19993,5658,19994,19997,20510,5667,20007,20008,20009,6186,15405,18735,14896,10289,18505,13386,20554,5709,19277,18767,6234,13406,18794,18795,19054,19315,20087,14204,20094,10626,10627,12163,18828,20113,18836,10140,20125,18852,10421,14262,18882,10180,5574,18888,20169,5581,6098,6100,18900,13275,14055,19946,5611,5615,9726,11007"
53.5609739,134.7754563,17.9996,73.4994136,ChIJwULG5WSOUDERbzafNHyqHZU
phoenix,"13057,16642,13059,13061,13065,13070,16657,11540,16404,13079,4635,13083,13084,13085,10782,10293,5175,7750,10056,4973,9333,14454,10872,13462,16023,13730,10150,13742,16049,13762,8398,15319,14300,2269,4845,4590,18929,13046,9721,13050,13051,13054"
33.92057,-111.926046,33.2902598,-112.324056,ChIJy3mhUO0SK4cRrBtKNfjHaYw
phoenix,"13056,14080,13057,16642,13059,13060,13061,13062,13063,13065,13068,16396,13069,13070,13072,16657,11540,13076,16404,3605,13077,13078,17430,13079,13080,13081,13082,4635,13083,13084,5661,13085,10782,6441,4909,2354,10291,10293,5175,14903,14137,16697,1596,7750,7751,10056,7755,2639,4953,18265,7780,7781,16230,9063,16231,7785,7787,4973,1650,9333,14454,9592,10872,4985,17288,4754,13462,16023,17820,13730,13731,9894,10150,13742,16049,17083,13759,13760,13761,13762,13763,13764,10437,13765,11464,4554,13770,9420,8398,10191,14033,14034,15319,14300,2269,16609,16359,4845,4590,16369,18929,13045,13046,13047,17144,9721,13049,13050,13051,13052,16380,13054,9215,13055"
33.92057,-112.555000305,33.2902598,-111.684120178,ChIJy3mhUO0SK4cRrBtKNfjHaYw
phoenix,"13057,4635,13084,13085,10782,10056,14454,13730,13742,16049,2269,18929,13046,13050"
33.92057,-111.684120178,33.2902598,-112.555000305,ChIJy3mhUO0SK4cRrBtKNfjHaYw
phoenix,"4635,13084,13085,10056,14454,13742,2269,18929,13046"
33.92057,-111.684120178,33.248100281,-112.556,ChIJy3mhUO0SK4cRrBtKNfjHaYw
phoenix,"4635,13084,13085,14454,13742,2269,18929,13046"
33.92057,-111.684120178,33.2480,-112.556,ChIJy3mhUO0SK4cRrBtKNfjHaYw
"los cabos","17665,17671,19217,15131,16934,16939,16716,102,104,4461,3702,17526,10889,19089,2968,9629,4768,4782,4783,958,18382,16857,4583,17649,17656,17657"
22.9202876,-109.8942559,22.872165,-109.9717403,ChIJoQjlifNKr4YRaLiiwWLfpEs
"los cabos","17665,17671,19217,15131,16934,16939,16716,102,104,4461,3702,17526,10889,19089,2968,9629,4768,4782,4783,958,18382,16857,4583,17649,17656,17657"
22.9202876,-109.8942559,22.872165,-109.9717403,ChIJoQjlifNKr4YRaLiiwWLfpEs
"los cabos","17665,17671,19217,15131,16934,16939,16716,102,104,4461,3702,17526,10889,19089,2968,9629,4768,4782,958,18382,16857,4583,17649,17656,17657"
23.24135,-109.8942559,22.872165,-109.9717403,ChIJoQjlifNKr4YRaLiiwWLfpEs
"los cabos","19217,104,19089,958"
23.24135,-109.670,22.872165,-110.015,ChIJoQjlifNKr4YRaLiiwWLfpEs
"salt lake city","11008,14861,15388,6691,13877,8505,13881,8301,17519,17520,16500,9846,10895,17328,14513,13284,13285,13286,13287,13288,7913,14829,13295,13297,7666,18937"
40.8529699,-111.7394581,40.700246,-112.101512,ChIJ7THRiJQ9UocRyjFNSKC3U1s
"salt lake city",18937
41.226600647,-111.7394581,40.530643463,-112.101512,ChIJ7THRiJQ9UocRyjFNSKC3U1s
"salt lake city",18937
41.226600647,-111.446,40.530643463,-112.101512,ChIJ7THRiJQ9UocRyjFNSKC3U1s
"salt lake city",18937
41.226600647,-111.446,40.530643463,-112.101512,ChIJ7THRiJQ9UocRyjFNSKC3U1s
"salt lake city",
41.226600647,-111.445,40.530643463,-112.101512,ChIJ7THRiJQ9UocRyjFNSKC3U1s
"grand teton national park","2084,14628,2101,2375,2384,356,18278,1930,3751,2222,6348,1771"
43.7491024,-110.7864288,43.7329797,-110.8184436,ChIJd8WCU2GrU1MRYZXka9xjvIY
"grand teton national park","2084,14628,2101,2375,2384,356,18278,1930,3751,2222,6348,1771"
43.7491024,-110.7864288,43.7329797,-110.8184436,ChIJd8WCU2GrU1MRYZXka9xjvIY
"grand teton national park","2084,14628,2101,2375,2384,356,18278,1930,3751,2222,6348,1771"
43.7491024,-110.7864288,43.7329797,-110.8184436,ChIJd8WCU2GrU1MRYZXka9xjvIY
"grand teton national park","2375,1771"
43.7492,-110.75617,43.473014,-110.8289,ChIJd8WCU2GrU1MRYZXka9xjvIY
denver,"9230,9261,7237,10828,9566,14704,9343,17287,12695,13992,15274,12715,15275,10927,10930,19902,5332,12507,12511,12514,8675,14067,4853,7159"
39.9142469,-104.6002959,39.614431,-105.109927,ChIJzxcfI6qAa4cR1jaKJ_j0jhE
miami,"11043,17541"
26.17,-80,25.6393,-80.45,ChIJEcHIDqKw2YgRZU-t3XHylv8
detroit,"11551,2093,7990,10045,7998,10563,11587,12868,11590,11593,8784,8019,8800,8801,17255,11628,14956,11629,13935,9840,7284,9598,5506,11652,11653,11655,11658,9357,15256,4773,17330,15311,10961,4820,9174,8152,8155,18651,5863,9191,9466"
42.45023,-82.910451,42.255192,-83.287959,ChIJdR3LEAHKJIgR0sS5NU6Gdlc
detroit,"11551,2093,10045,12868,8784,8019,17255,14956,11629,13935,7284,5506,11652,11653,11658,4773,10961,4820,9174,8155,18651,9191"
42.704,-82.910451,42.140899658,-83.287959,ChIJdR3LEAHKJIgR0sS5NU6Gdlc
detroit,"13935,11652,9191"
42.704,-82.910451,42.1408,-83.438,ChIJdR3LEAHKJIgR0sS5NU6Gdlc
minneapolis,"5891,5897,11023,17683,4895,16170,14130,13875,10294,18742,5696,9030,9031,14669,9568,14440,17516,7543,14731,20111,17040,17041,5291,9155,9411,9414,13517,13521,15313,13523,13524,8917,13527,13528,13530,13531,7645,13534,7647,7648"
45.05125,-93.193794,44.890144,-93.329163,ChIJvbt3k5Azs1IRB-56L4TJn5M
minneapolis,"13875,14669,7647"
45.1,-92.933,44.81,-93.455,ChIJvbt3k5Azs1IRB-56L4TJn5M
minneapolis,"5891,5894,5897,11023,17683,4630,4895,18978,16170,4656,14130,13875,10294,18742,5696,9030,9031,9033,14668,14669,16208,3153,18007,13662,9568,13666,4966,14440,17516,7543,14731,20111,17040,17041,13464,5291,4794,9155,9411,9414,13517,13518,13520,13521,15313,13523,13524,8917,7639,13527,13528,13530,13531,7645,13534,7647,7648,11504,5109,16125"
45.1,-92.933,44.81,-92.933,ChIJvbt3k5Azs1IRB-56L4TJn5M
minneapolis,"13875,7647"
45.1,-92.932,44.81,-93.455,ChIJvbt3k5Azs1IRB-56L4TJn5M
minneapolis,13875
45.1,-92.905,44.81,-93.455,ChIJvbt3k5Azs1IRB-56L4TJn5M
"san diego","14339,8478,14913,7236,13130,13133,13136,13145,13150,10600,2166,16530,16531,18850,10668,7344,10418,14786,5064,16595,16610,13816,8957"
33.114249,-116.90816,32.534856,-117.3097969,ChIJSx6SrQ9T2YARed8V_f0hOg0
"san diego","8478,14913,7236,13133,13145,2166,16530,16531,10668,14786,16595,16610,13816,8957"
33.209,-116.90816,32.534856,-117.3097969,ChIJSx6SrQ9T2YARed8V_f0hOg0
"san diego","8478,7236,13133,2166,10668,14786"
33.209,-116.90816,32.534856,-117.389,ChIJSx6SrQ9T2YARed8V_f0hOg0
"palm springs","4633,12607,12609,12610,12613,12614,12615,16714,5198,80,6500,13170,16006,7818,3470,13982,4779,14254,16815,3777,6855,12487,8418,4593"
33.932139,-116.443046,33.611126,-116.684848,ChIJs-Xb_9Qa24ARfHntwodp5aE
"palm springs","12614,6500"
33.932139,-116.311,33.611126,-116.684848,ChIJs-Xb_9Qa24ARfHntwodp5aE
atlanta,"11782,8711,11786,11787,11799,9241,11297,6987,4685,17504,5729,9329,5759,9344,18821,4743,4744,9367,11700,11721,4842,11774"
33.8876179,-84.289389,33.6478079,-84.5518189,ChIJjQmTaV0E9YgRC2MLmS_e_mY
atlanta,"11782,8711,11786,11787,11799,9241,11297,6987,4685,17504,5729,9329,5759,9344,18821,4743,4744,9367,11700,11721,4842,11774"
33.8876179,-84.289389,33.6478079,-84.5518189,ChIJjQmTaV0E9YgRC2MLmS_e_mY
atlanta,"8711,11297,4685,5729,4743,11700,11774"
33.932,-84.289389,33.6478079,-84.5518189,ChIJjQmTaV0E9YgRC2MLmS_e_mY
atlanta,"8711,5729"
33.932,-84.253,33.405,-84.5518189,ChIJjQmTaV0E9YgRC2MLmS_e_mY
mexico,"3844,17427,14623,18728,17983,10839,17762,10857,10875,9624,4769,14244,6313,9661,19409,4314,18414,18926,14578,14591"
32.7186534,-86.5887,14.3895,-118.6523001,ChIJU1NoiDs6BIQREZgJa760ZO0
"yosemite national park","4617,3603,2582,3141,6734,354,6510,4224,6532,1426,7061,1689,422,434,436,6865,16596,16604,5094"
37.7648145,-119.5204647,37.7125296,-119.6797239,ChIJx2utCDvsloARNesiBmb2frc
"yosemite national park",
37.876,-118.393,37.335,-119.965,ChIJx2utCDvsloARNesiBmb2frc
"grand canyon south rim","11528,8258,1871,1902,3446,18329,938,6625"
35.993735,-111.9519333,35.9756775,-111.9839481,ChIJ3-uN9_YDM4cRM8aTVB1b-uM
"grand canyon south rim",1902
36.058,-112.12,35.655,-112.157,ChIJ3-uN9_YDM4cRM8aTVB1b-uM
"yellowstone national park","2851,5439,5237,5258,1422,9135,1252"
45.0553667,-109.927147,44.1162236,-111.1009672,ChIJVVVVVVXlUVMRu-GPNDD5qKw
"yellowstone national park","1422,1252"
45.0553667,-109.927147,44.1162236,-111.211,ChIJVVVVVVXlUVMRu-GPNDD5qKw
"sequoia national park","13642,9313,7831,3052"
36.6573361,-118.2526572,36.3126933,-118.9133526,ChIJeWUZLX37v4ARZPQen_nfCkQ
"sequoia national park",7831
36.6573361,-118.2526572,36.051,-119.392,ChIJeWUZLX37v4ARZPQen_nfCkQ
"sequoia national park",
36.6573361,-118.2526572,36.050,-119.392,ChIJeWUZLX37v4ARZPQen_nfCkQ
"sequoia national park",
36.6573361,-118.2526572,36.050,-119.392,ChIJeWUZLX37v4ARZPQen_nfCkQ
"glacier national park","6507,7304,13970"
48.9643465,-113.3276324,48.3559511,-114.3640768,ChIJVVVVVRWQaFMR7F3FFSK8Fq8
"glacier national park",
48.9643465,-113.3276324,48.094,-114.3640768,ChIJVVVVVRWQaFMR7F3FFSK8Fq8
"joshua tree national park",5189
34.1826629,-115.4700641,33.6173008,-116.2512973,ChIJe6hluYWP2oAR4p3rOqftdxk
"joshua tree national park",
34.1826629,-115.4700641,33.6173008,-116.431,ChIJe6hluYWP2oAR4p3rOqftdxk
"joshua tree national park",5189
34.1826629,-115.4700641,33.6173008,-116.40,ChIJe6hluYWP2oAR4p3rOqftdxk
"joshua tree national park",
34.1826629,-115.4700641,33.6173008,-116.431,ChIJe6hluYWP2oAR4p3rOqftdxk
"grand rapids","14634,8251,12112,12121,7089,7392,5868"
43.0290509,-85.5686459,42.8836659,-85.7515321,ChIJFShQu2BUGIgR0KjTG8uqk6U
"grand rapids","14634,12112,12121,7089,7392,5868"
43.0290509,-85.567,42.8836659,-85.78,ChIJFShQu2BUGIgR0KjTG8uqk6U
"grand rapids",
43.0290509,-85.524,42.83,-85.78,ChIJFShQu2BUGIgR0KjTG8uqk6U
"saint louis","9473,11036,10784,13856,13352,13355,9004,13359,13364,13380,13389,8530,9301,9302,9076,14227"
38.774349,-90.166409,38.5318519,-90.320515,ChIJ-Y7t-qm02IcRW-C7IsrqOb4
"saint louis",
38.797,-90.166409,38.512,-90.58,ChIJ-Y7t-qm02IcRW-C7IsrqOb4
"dallas ft worth",10202
33.4340569,-95.8586449,32.052087,-98.068545,ChIJLTo6H7iCToYR5YyLgJpNclM
